scan,side,cam,frozen_temp,temp_glitches,stale_start_frames,T_start,T_end,tau_T_s,T_inf,rmse_T,tau2_fast_s,tau2_slow_s,rmse_T2,mean_light,mean_dark,tau_mean_s,mean0,mean_inf,tau_std_s,flicker_rms,flicker_pct
7,left,2,False,0,10,35.38671875,106.77734375,226.9800585910166,109.31021036345582,2.6530351509599424,18.185696980492715,298.82857156525324,1.508363745753362,148.58053810611213,148.57301044444446,278.1828779960216,147.57363118086718,148.87895573537756,615.2433836837772,0.027940211034749435,0.018804758275135138
7,left,3,False,0,15,35.71484375,116.17578125,269.8447119052994,115.33609370890835,3.019855407255338,25.37949617194652,527.2269014148859,0.3031679571809494,130.57772263931938,130.57345252380955,2998.7468488232166,130.32862989933858,132.08793551485547,2998.7468488232166,0.018990661344182563,0.014543569117557978
7,left,4,False,0,20,35.66796875,112.5390625,221.44571939852557,112.46814242688268,2.226727489516594,19.448671813922548,298.82857156525324,0.7962326578377973,130.86582073485528,130.8658482839506,409.40157829144715,130.52359114308126,131.0288228918749,706.7996376115864,0.019552283156009553,0.014940710298699046
7,left,5,False,0,25,36.45703125,114.9375,156.00153011612446,112.14633680291264,3.0901956476704506,27.142071727047888,563.8421770740183,0.34407543467028284,150.45367254028665,150.43187955263159,566.9280346816416,149.67129382945996,151.79496541090214,2998.7468488232166,0.028834389746308604,0.019164962383080204
7,left,6,False,0,30,36.74609375,112.42578125,145.9702833493586,110.83097778496303,2.4181706969888235,15.919646729877792,190.2104633858983,1.5234745772696645,300.6085263609899,300.5512315432099,166.75120991240888,294.2390161251354,301.63166139098706,295.59632401896397,0.15437102739756656,0.05135284393503462
7,left,7,False,0,35,36.015625,102.46875,236.38737192797805,101.3635270563449,2.112567364319365,18.185696980492715,338.6694170345718,0.38112503493679806,724.192151253271,724.0391140246913,178.1266198433156,709.0792448381295,726.8078124016052,521.3570888685305,0.5380041589156623,0.07429024989909158
7,right,0,False,0,25,31.87109375,83.390625,149.8718215864848,81.03226863804284,2.1755204358674716,25.37949617194652,465.20427861516106,0.28179867466244757,997.8815132600739,997.8533260987653,145.83590714000078,994.4668598232533,998.3541437514735,147.83529402783748,0.09462065895321994,0.00948215371222729
7,right,1,False,0,29,31.7109375,93.87890625,142.1288399799689,91.17403825407904,2.4035007936305273,27.142071727047888,383.8219800528376,0.29986288708876097,403.6543792121408,403.57926279012344,186.2381765827717,394.2504873372035,405.3790520433589,192.72029307086456,0.19342871226928485,0.047919389019592
7,right,2,False,0,33,32.42578125,102.34765625,168.76282210206287,99.46282204733014,2.7011560492936586,31.042950250477208,438.9851574943069,0.3773309882932473,160.4911227269256,160.48025544444445,235.575718802168,159.05579567306674,160.83908827457296,811.0858389565622,0.030465619109083013,0.018982744086674518
7,right,3,False,0,4,32.6171875,109.52734375,210.97715569624785,106.56636009777317,3.025594207569398,31.00555560221785,497.5121575446889,0.37618341186561643,131.0601370763757,131.05935618518515,531.8636931249159,130.81913107126698,131.218558166531,1713.7500557228702,0.01882352481227601,0.01436250963273947
7,right,4,False,0,9,30.44921875,94.9375,207.34809799440706,92.73811005563478,2.6025571809054497,25.37949617194652,465.20427861516106,0.32094490843565204,131.06230418914464,131.06244600000002,291.3727799740868,130.9375127394745,131.10159336236487,1805.1338907442437,0.01818686903444949,0.01387650640431502
7,right,5,False,0,13,30.1796875,89.91015625,151.57950185868,87.52362258473015,2.410125678883414,25.37949617194652,410.4779560016246,0.27092222122705634,158.760651079798,158.75650212345678,349.0931188145246,156.94934154690085,159.47079670157373,439.89449385229216,0.02961235344482697,0.01865219954908278
7,right,6,False,0,17,29.921875,76.6640625,143.14710375929255,74.90188336083324,1.9091783619426306,20.774303618535182,383.8219800528376,0.23331085700743143,388.4555873340498,388.3980985308642,135.86330046965136,382.2766864766252,389.2441123125876,130.1991315253747,0.18300971412816616,0.047112133303102204
7,right,7,False,0,21,29.875,67.7578125,178.32204806620678,66.31215354045911,1.6146483944347743,19.448671813922548,469.47214992353634,0.22099082020772928,986.5085099941571,986.495492765432,150.08924686050509,984.4988182333349,986.7961591787283,152.57132556153903,0.13717980405733832,0.013905587500522506
8,left,0,False,0,20,54.484375,80.640625,75.68183384130478,81.85360526486696,0.9253236170469225,8.164016305125923,106.82990125968433,0.591632271738287,840.5165837273714,840.525905728395,2998.7468488232166,823.0022632424697,922.5523070916222,2998.7468488232166,0.5411355641311008,0.06438130723505422
8,left,1,False,0,25,56.53125,94.3671875,62.17997962073514,95.819314411222,1.1303176812674378,11.407234781361108,94.26250257084686,0.7327019744459223,288.8387927915266,288.8149611358025,53.25641040764104,287.0784957239863,288.9189947924569,108.1170429347305,0.14671858171972918,0.05079600987864028
8,left,2,False,0,30,58.50390625,104.44140625,47.419567137410354,107.52682013837232,1.9007679029880435,64.65901409798305,8000.0,1.0750784163442202,148.54544601573622,148.53953243209878,49.29607897438997,147.73794765681188,148.5799903748074,72.98202227738966,0.02752943328782296,0.01853266729220808
8,left,3,False,0,35,59.546875,116.17578125,66.10701655023823,114.10913983775585,1.7214117755672458,19.448671813922548,156.93526487089338,0.15645060507473876,130.61975507883344,130.61470579166667,243.5982270373579,130.36122636452865,130.90853474027452,262.48233085570496,0.018939960817531083,0.014500073749258048
8,left,4,False,0,40,60.96484375,114.3515625,58.408484352498846,113.68036460216663,0.8398269301573479,15.938846824129117,77.77232937147588,0.3791292922645353,130.93656171873383,130.93322279591837,113.83657015255002,130.6058791450789,130.9976891822662,114.08988931367442,0.018047598877744413,0.013783467841864249
8,left,5,False,0,5,59.58984375,114.78515625,46.81697251574596,115.02572416654769,1.0731794098152903,18.185696980492715,121.07282845133746,0.1723971903229929,150.4358027270448,150.3920085454546,121.64980927413134,149.8361844609595,151.18664076880168,2998.7468488232166,0.028684854553444102,0.019067837598135302
8,left,6,False,0,10,59.546875,106.7421875,35.50762237831276,111.25502565342093,2.3005128978355733,46.27565360816695,8000.0,1.5459435918251256,299.6096630497547,299.56873308641974,26.970116674470397,295.4536427853905,299.7030845069441,48.93141729149766,0.15591927817103626,0.05204080421970352
8,left,7,False,0,15,56.80078125,99.73828125,52.62145457968225,101.87085220221519,1.359125611388713,13.919172949902341,82.41741153161273,1.1152037405149864,721.0542279320881,720.9904246913579,24.25441344980406,711.8763144125639,721.2355055855367,88.0547773330985,0.5424191542368443,0.07522584754720162
8,right,0,False,0,33,43.75,85.359375,57.165393110421846,83.91945770336945,1.3964459927279627,22.217054076787313,298.82857156525324,0.20402650930567254,996.9722169443193,996.9483011975307,35.00455873966129,994.7621300723864,997.0387298549606,35.65573799233511,0.09741222724786433,0.009770806607472872
8,right,1,False,0,4,45.71875,96.1484375,63.96848835465214,94.28290538147586,1.6051422133048903,27.142071727047888,298.82857156525324,0.3077298634846707,402.4900053336255,402.44193366666667,120.49845216181696,398.2003045365745,402.97001062692044,168.19538515609028,0.19384206634571668,0.04816071549032386
8,right,2,False,0,9,47.12109375,105.453125,83.96124920084425,103.35111611267888,1.93020468358028,29.027056039454493,319.5818572821296,0.30860845923914754,160.4707204038526,160.46100203703705,178.4713419437736,159.74059955393707,160.59801878460644,341.30306389009365,0.030893061299876914,0.01925152527646734
8,right,3,False,0,13,51.109375,114.28125,116.53774250262504,111.53655136650428,2.3246856294469733,31.00555560221785,383.8219800528376,0.34498942349191686,131.13861282723934,131.13646272839506,335.33111845589804,130.9142700923428,131.22231474391677,396.97894056667815,0.018901248497818587,0.01441318318863026
8,right,4,False,0,17,47.3984375,98.10546875,81.9319582700798,96.15329563068934,1.8875131632995845,25.37949617194652,358.89701314702955,0.25574308830923304,131.06237886163285,131.06063302469133,172.72254563087625,130.98428308781794,131.0755614913558,322.5653131839691,0.01829183369601339,0.013956586058402555
8,right,5,False,0,21,43.98828125,92.12109375,63.75273606233694,90.46036929554684,1.5180214649493742,23.760001823141536,263.6745767174308,0.2736364852578645,158.9293204610777,158.92307050617282,84.44029980662846,158.3983918099464,158.96954386485646,265.03696925909156,0.02960371277352579,0.018626967439136465
8,right,6,False,0,25,40.2578125,78.48828125,47.31316029237422,77.14713547768766,1.242034816791519,20.774303618535182,316.67660669464817,0.19462817787977177,387.4218152617288,387.4352364567901,2998.7468488232166,384.044627302522,403.2544028252199,2998.7468488232166,0.18408777003738339,0.04751610848579088
8,right,7,False,0,29,38.421875,69.1953125,46.431988933769574,68.1378957876851,1.0723629788238458,17.004738309664546,296.1119846773757,0.13425520079188438,984.8891195803906,984.8854456790125,2998.7468488232166,984.4372841671953,987.0096449654668,2998.7468488232166,0.14296694372848504,0.014516044586764825
9,left,0,False,0,15,48.71875,81.25,130.74319372778257,82.22574266501886,0.9991220722570231,9.337354736689205,167.83423070223836,0.42585539098270636,802.6115803725502,803.1510692098765,2998.7468488232166,751.7279356527899,1041.0359812866882,2998.7468488232166,0.5483656812417738,0.06832267246720232
9,left,1,False,0,20,50.23828125,95.125,108.23068804024064,96.14365456862913,1.3326224202190107,13.030974784750306,156.93526487089338,0.49094478402540614,286.98771819182684,286.9611806666667,2998.7468488232166,284.90438824105235,296.73633968522387,520.7791786467525,0.14395441124208191,0.05016047799852559
9,left,2,False,0,25,51.42578125,105.49609375,75.49827563281752,107.98782052609951,1.8166334490628444,96.5032904886831,8000.0,1.5342958566127187,148.38700037025444,148.37548841975308,121.93302870627001,147.47194394121937,148.49021944903805,126.75240262348056,0.027613700872886407,0.018609245286975846
9,left,3,False,0,30,52.3046875,116.1015625,95.94002177134874,113.62352773232722,2.250378593354845,20.774303618535182,230.54104768130028,0.18462375708485243,130.57145916061216,130.56455866666664,536.9805691558771,130.3208426076013,131.05328857622342,565.8858724606255,0.0189836564101457,0.01453890194088622
9,left,4,False,0,35,53.0390625,114.3515625,88.49502444982656,113.1915500194015,1.3697794859603742,19.448671813922548,129.48119110635315,0.5483868637000102,130.89671340119006,130.89233084999998,182.73135941232533,130.56392258900578,130.98142612824157,201.15876612806525,0.01920888434489495,0.014674840831198676
9,left,5,False,0,40,53.4296875,114.9375,62.393840735092766,113.53824069291129,1.619595384420877,20.774303618535182,176.2415372969016,0.2103620821508431,150.12039499133843,150.10345135294116,205.15037438815997,149.44836864880872,151.07047667383515,2998.7468488232166,0.02869304803144414,0.019113357670754637
9,left,6,False,0,5,51.59375,108.03125,53.69947969375427,111.83338920236503,1.8034452932322786,8.164016305125923,60.0,1.7179203198918718,298.39478533514915,298.3387444814815,105.18518401357426,293.6012449416983,298.85167290889507,100.44133662892385,0.15383395137954053,0.05155383369275649
9,left,7,False,0,10,50.203125,100.7265625,89.52389777504573,102.26909072725138,1.5413357725937962,17.004738309664546,146.7440656000159,0.7746643262636292,716.5891441902615,716.4447320617284,232.06431177147937,707.5454942298683,718.7289377084276,209.54582160065416,0.536564872351355,0.07487761665126366
9,right,0,False,0,33,41.40234375,85.66015625,70.11758709895801,84.07026474184335,1.5588169601444606,22.217054076787313,298.82857156525324,0.22441437501418274,996.3361420979546,996.3110961234568,2998.7468488232166,995.3809846436283,1000.8135076907964,2998.7468488232166,0.09965194334634027,0.010001839653884905
9,right,1,False,0,4,42.46484375,96.30078125,75.79527905306396,94.42336994289978,1.7666202271192384,25.37949617194652,261.27756730823853,0.2844415018097061,401.09539852884575,401.05850471604936,2998.7468488232166,398.2392573306932,414.4835648933816,2998.7468488232166,0.1927252472358663,0.04804972780609099
9,right,2,False,0,9,43.109375,105.83203125,98.46865959730427,103.56231941850257,2.143682363500043,29.027056039454493,319.5818572821296,0.31195755428047595,160.24265285051135,160.2356704197531,378.3622861578209,159.43539452822478,160.5920625281622,430.3278947860039,0.030724658884458217,0.01917383314486245
9,right,3,False,0,13,46.4296875,114.5859375,134.7545804484601,111.85159464140708,2.5015084503425755,31.00555560221785,383.8219800528376,0.350654847693222,131.10287704633689,131.09786398765434,485.03853662641865,130.87233051152123,131.23824681103676,471.1428020940233,0.01891063032594041,0.014424267988609171
9,right,4,False,0,17,44.234375,98.5546875,102.73473348466908,96.29949038667081,2.1148194571572825,27.142071727047888,383.8219800528376,0.30133570462754383,131.0363591997495,131.03551580246915,341.53454923342736,130.9429282929997,131.07218299694168,418.50292802658566,0.018357116139677433,0.014009177492251725
9,right,5,False,0,21,40.9375,92.3515625,75.92810302050816,90.61585176541128,1.6831523925356806,23.760001823141536,263.6745767174308,0.2876392158441468,158.8061562217491,158.8030332345679,2998.7468488232166,158.48681848531288,160.30241147750542,439.14170462124883,0.02955139256556232,0.018608467875954514
9,right,6,False,0,25,38.28515625,78.79296875,59.14139729471034,77.28280828599009,1.411222124911714,20.774303618535182,316.67660669464817,0.222945835725573,387.4704837819035,387.5385208024691,2998.7468488232166,384.56258948523157,401.10316412855593,52.38426976999379,0.18411658953292176,0.047517578045133346
9,right,7,False,0,29,37.05859375,69.6484375,61.5948410741088,68.35049224769614,1.2330821172656967,18.185696980492715,338.6694170345718,0.17161069657752365,984.3611207438113,984.3760215679014,54.22449431621108,987.7861473268157,984.1992506099031,2998.7468488232166,0.14379064708265535,0.014607509790106606
10,left,0,False,0,10,43.71484375,82.61328125,189.95233971317535,82.5930466263133,1.0453586784980324,9.973793796812824,230.54104768130028,0.19155157918225219,771.973458495669,772.6472558765432,2998.7468488232166,707.1799541783847,1075.60499683723,2998.7468488232166,0.558450621135686,0.07234065044463171
10,left,1,False,0,15,44.9296875,96.71875,161.26799920082215,96.38945372576306,1.5167630196812971,13.919172949902341,215.5699718114512,0.22334097395141722,286.3094686031391,286.2968272098766,1436.2261920592641,282.9955237829665,293.27426096977587,691.3382604707222,0.1444929080739763,0.050467387187345045
10,left,2,False,0,20,46.078125,107.453125,113.93332946209793,108.30811663832601,1.984258524544985,13.919172949902341,146.7440656000159,1.4169543268986569,148.3577719524744,148.34880559259258,192.0154503352893,147.34901913708578,148.54917936164549,206.20763849152286,0.027735184328425786,0.018694797018999856
10,left,3,False,0,25,46.7265625,116.17578125,139.91202781811188,113.8528186971228,2.638219352839162,22.217054076787313,316.67660669464817,0.197732662618685,130.55865882194223,130.5591185952381,1352.733046824669,130.31798197261975,131.5374810455961,2007.6096535528895,0.018910103356445954,0.014483990205686643
10,left,4,False,0,30,47.22265625,114.27734375,127.15530037119257,113.10997507664464,1.6266185327669167,19.425243749395023,177.8584102169283,0.5678322710637784,130.88104312876894,130.87978409210527,262.2519792545713,130.53960699624804,130.98272476692176,295.80402387199086,0.018841787362931014,0.01439611643711709
10,left,5,False,0,35,47.5703125,114.9375,82.20642984369732,112.52622871765035,2.1457641803408025,23.760001823141536,281.98645967504274,0.2487719794676138,150.07034639420075,150.0475626521739,322.0215479092864,149.34323983423553,151.25611770078714,2998.7468488232166,0.028901424988117486,0.0192585848454031
10,left,6,False,0,40,47.8046875,112.34765625,81.45290766429558,112.31847848181589,1.7379259266331022,14.885842809008707,106.82990125968433,1.346191396531475,298.37388287397465,298.3288501111111,181.46652138433,292.8694446266573,299.3492775292174,209.6804345847873,0.15356073376798735,0.051465876399392305
10,left,7,False,0,5,44.7421875,103.37890625,142.06874511223234,102.60876502819077,1.8582022895437345,19.448671813922548,230.54104768130028,0.43475712690482754,716.1229371262758,716.0141540740741,307.3211572087895,703.6503551585823,720.289293202761,402.44335629825684,0.5367497435172959,0.07495217869591146
10,right,0,False,0,9,37.015625,85.12890625,96.41091294686592,83.30848896153273,1.8986677703063664,22.217054076787313,362.1896016624053,0.24112648237733433,995.9996059356724,995.967805074074,178.63825757320558,992.7721696696153,996.5633273409916,179.41997046477013,0.10117863706137419,0.010158501716104986
10,right,1,False,0,13,37.390625,95.6953125,96.94482374332591,93.59511990101925,2.0621419703272656,25.37949617194652,296.1119846773757,0.30368726874845375,399.72533918665863,399.6476922469136,212.97647345668622,391.700438945802,401.4482460856052,234.70019723907754,0.19281264689121907,0.04823628326478995
10,right,2,False,0,17,38.7890625,105.0,125.53584255490836,102.48798791905715,2.4236105992328323,31.042950250477208,362.1896016624053,0.32689718444508303,160.05839151169877,160.04695979012345,282.43154556223374,158.84019876211354,160.4262802321447,549.9352403966064,0.030512659889362054,0.0190634552810259
10,right,3,False,0,21,40.91796875,113.30078125,169.3302590480355,110.51326809608618,2.7396718222378222,31.00555560221785,410.4779560016246,0.3365076804085776,131.05582751896225,131.05402567901234,515.6623026157913,130.8190407206408,131.2057279208141,707.9052926925087,0.018915529239527298,0.014433184389904707
10,right,4,False,0,25,39.4140625,97.65234375,143.6791898458803,95.29080501679745,2.3084404601657322,27.142071727047888,410.4779560016246,0.34512827788593864,131.02032819924443,131.02036562962962,324.1172747236193,130.90067826474387,131.06309612639274,610.184621997591,0.018640763639963014,0.014227382800946542
10,right,5,False,0,29,37.58203125,91.7421875,103.30295901221976,89.90576773768043,1.9889997181332744,25.37949617194652,316.67660669464817,0.2608772460874748,158.6901012880758,158.6839330617284,218.5681185020885,157.84072557265097,158.8781993334806,354.2275424086413,0.029677309787519663,0.01870142469292737
10,right,6,False,0,33,35.8515625,78.26171875,86.70911604028501,76.70573963686557,1.632297957783299,20.774303618535182,338.6694170345721,0.23793413559377374,384.48537752246875,384.4383048271605,199.0956555059513,379.10585869987756,385.5511622753978,209.32801321699966,0.18234271983434744,0.04742513772807696
10,right,7,False,0,4,35.01953125,69.1953125,94.54222515925599,67.85416234866554,1.4488301169657585,18.185696980492715,362.1896016624053,0.16638524836957755,983.3925497466136,983.3692354197532,231.09330581771584,981.1368696739721,983.9269266830394,229.12940502213098,0.14683840142505983,0.014931819593599223
